budget,id,original_title,popularity,release_date,revenue,title,vote_average,vote_count,Collection,genres,ProdCompany_1,ProdCompany_2,ProdCompany_3,release_year,return
0.0,52470,My Man Godfrey,0.193758,1957-10-11,0.0,My Man Godfrey,6.4,4.0,,['Comedy'],Universal Pictures,,,1957,0.0
0.0,20334,The Shop Around the Corner,7.144236,1940-01-11,0.0,The Shop Around the Corner,7.9,107.0,,"['Comedy', 'Romance']",Loew's,Metro-Goldwyn-Mayer (MGM),,1940,0.0
28000000.0,11393,The Natural,12.319855,1984-05-11,47951979.0,The Natural,7.0,162.0,,['Drama'],TriStar Pictures,,,1984,1.7125706785714285
0.0,31121,Shampoo,3.796195,1975-03-13,0.0,Shampoo,6.3,41.0,,"['Comedy', 'Drama', 'Romance']",Columbia Pictures,,,1975,0.0
14000000.0,10998,Fatal Attraction,14.260779,1987-09-11,320145693.0,Fatal Attraction,6.6,305.0,,"['Romance', 'Drama', 'Thriller', 'Horror', 'Mystery']",Paramount Pictures,,,1987,22.8675495
15000000.0,12235,Jagged Edge,3.892311,1985-10-04,0.0,Jagged Edge,6.5,63.0,,"['Mystery', 'Thriller']",Columbia Pictures,Delphi IV Productions,,1985,0.0
23000000.0,36094,Stanley & Iris,1.914881,1990-02-09,5820015.0,Stanley & Iris,5.7,26.0,,"['Drama', 'Romance']",Star Partners II Ltd.,Metro-Goldwyn-Mayer (MGM),,1990,0.25304413043478263
30000000.0,9013,Midnight Run,5.564321,1988-07-20,38413606.0,Midnight Run,7.2,241.0,,"['Adventure', 'Comedy', 'Crime']",Universal Pictures,City Light Films,,1988,1.2804535333333333
0.0,11005,Awakenings,13.201595,1990-12-19,52096475.0,Awakenings,7.6,568.0,,['Drama'],Parkes/Lasker productions,,,1990,0.0
0.0,59820,Come See the Paradise,6.408322,1990-08-17,0.0,Come See the Paradise,6.1,14.0,,"['Drama', 'Romance', 'History']",Twentieth Century Fox Film Corporation,,,1990,0.0
18000000.0,38557,The River,6.303384,1984-12-01,11500000.0,The River,6.5,21.0,,['Drama'],Universal Pictures,,,1984,0.6388888888888888
0.0,42087,Country,0.84372,1984-09-29,0.0,Country,6.3,6.0,,['Drama'],Touchstone Pictures,,,1984,0.0
0.0,13681,Places in the Heart,3.712567,1984-09-11,0.0,Places in the Heart,7.1,31.0,,"['Drama', 'Family']",TriStar Pictures,Delphi II Productions,,1984,0.0
0.0,34760,"'night, Mother",0.798428,1986-09-12,442000.0,"'night, Mother",5.8,6.0,,['Drama'],,,,1986,0.0
0.0,5486,Reazione a catena,4.725878,1971-08-08,0.0,A Bay of Blood,6.4,53.0,,"['Horror', 'Thriller']",Nuova Linea Cinematografica,,,1971,0.0
0.0,41462,The Hitch-Hiker,2.211742,1953-10-16,0.0,The Hitch-Hiker,6.6,28.0,,"['Crime', 'Thriller']",RKO Radio Pictures,,,1953,0.0
0.0,1718,Santa Fe Trail,1.548028,1940-12-13,0.0,Santa Fe Trail,3.6,5.0,,"['Action', 'Western']",Warner Bros.,,,1940,0.0
0.0,28604,Lauderdale,1.5338,1989-01-01,0.0,Lauderdale,1.7,3.0,,,,,,1989,0.0
0.0,78256,The End of the Affair,0.402828,1955-02-23,0.0,The End of the Affair,6.3,2.0,,['Romance'],Columbia Pictures,Coronado Productions,,1955,0.0
47000000.0,9586,The Bonfire of the Vanities,5.507082,1990-12-21,15691192.0,The Bonfire of the Vanities,5.3,113.0,,"['Comedy', 'Drama']",Warner Bros.,,,1990,0.3338551489361702
0.0,70801,Daddy-Long-Legs,0.346438,1919-05-11,0.0,Daddy-Long-Legs,7.4,5.0,,"['Drama', 'Comedy']",Mary Pickford Company,,,1919,0.0
0.0,33015,Go West,1.014248,1925-11-01,0.0,Go West,6.8,19.0,,"['Comedy', 'Western']",Buster Keaton Productions,,,1925,0.0
0.0,777,La Grande Illusion,6.02384,1937-06-04,0.0,Grand Illusion,7.5,126.0,,"['Drama', 'History', 'War']",Réalisation d'Art Cinématographique,,,1937,0.0
0.0,21887,The Great Santini,3.919041,1979-10-26,0.0,The Great Santini,6.9,21.0,,['Drama'],Bing Crosby Productions,,,1979,0.0
0.0,5652,The James Dean Story,0.505885,1957-08-13,0.0,The James Dean Story,6.2,6.0,,['Documentary'],Warner Bros.,,,1957,0.0
0.0,19664,The Sea Wolves,3.244148,1980-07-03,0.0,The Sea Wolves,5.7,19.0,,"['War', 'Action', 'Thriller']",Lorimar Productions,Richmond Light Horse Productions,Varius Entertainment Trading A.G.,1980,0.0
0.0,32331,Stealing Home,7.168975,1988-08-26,7467504.0,Stealing Home,5.9,15.0,,"['Drama', 'Romance']",The Mount Company,Warner Bros.,,1988,0.0
0.0,76083,Tarzan the Fearless,0.756556,1933-08-11,0.0,Tarzan the Fearless,2.8,4.0,,"['Action', 'Adventure']",Sol Lesser Productions,,,1933,0.0
0.0,32628,Three Ages,1.539713,1923-09-24,0.0,Three Ages,7.2,20.0,,"['Drama', 'Comedy']",Buster Keaton Productions,,,1923,0.0
19000000.0,32669,The Two Jakes,4.476578,1990-08-10,10000000.0,The Two Jakes,6.2,48.0,The Jake Gittes Collection,"['Crime', 'Drama', 'Mystery']",Paramount Pictures,,,1990,0.5263157894736842
0.0,18161,U2: Rattle and Hum,2.143483,1988-11-04,0.0,U2: Rattle and Hum,6.3,28.0,,"['Documentary', 'Music']",Paramount Pictures,,,1988,0.0
0.0,31681,Hell in the Pacific,2.664145,1968-12-19,0.0,Hell in the Pacific,6.8,41.0,,"['Drama', 'War']",Selmur Productions,,,1968,0.0
0.0,33666,The Glass Bottom Boat,0.942977,1966-06-09,0.0,The Glass Bottom Boat,4.8,16.0,,"['Comedy', 'Romance']",Arwin Productions,Euterpe,Reame Productions,1966,0.0
0.0,26162,The Bat Whispers,0.670708,1930-01-01,0.0,The Bat Whispers,6.3,4.0,,"['Crime', 'Drama', 'Mystery', 'Thriller']",Joseph M. Schenck Productions,Art Cinema Corporation,,1930,0.0
1300000.0,25188,The Last Picture Show,5.961382,1971-10-03,29133000.0,The Last Picture Show,7.6,133.0,The Last Picture Show Collection,['Drama'],Columbia Pictures Corporation,BBS Productions,,1971,22.41
650000.0,15515,The 7th Voyage of Sinbad,11.118379,1958-12-05,0.0,The 7th Voyage of Sinbad,6.8,52.0,The Sinbad Collection,"['Action', 'Adventure', 'Family', 'Fantasy']",Columbia Pictures Corporation,Morningside Productions,,1958,0.0
0.0,75888,Blood on the Sun,1.130503,1945-04-26,0.0,Blood on the Sun,5.1,7.0,,"['Action', 'Drama', 'War']",William Cagney Productions,,,1945,0.0
0.0,94260,The Alley Cats,0.083996,1966-09-12,0.0,The Alley Cats,2.5,2.0,,"['Drama', 'Foreign']",,,,1966,0.0
0.0,47070,Brenda Starr,6.561712,1989-05-15,0.0,Brenda Starr,5.1,7.0,,"['Adventure', 'Fantasy']",New World Pictures,AM/PM Entertainment,Tribune Entertainment,1989,0.0
0.0,36492,Carnal Knowledge,2.837238,1971-10-21,28623900.0,Carnal Knowledge,6.7,34.0,,['Drama'],AVCO Embassy Pictures,,,1971,0.0
360000.0,624,Easy Rider,8.635841,1969-05-07,0.0,Easy Rider,7.0,411.0,,"['Adventure', 'Drama']",Columbia Pictures,Raybert Productions,Pando Company Inc.,1969,0.0
0.0,26578,The Falcon and the Snowman,4.690847,1985-01-25,0.0,The Falcon and the Snowman,6.5,43.0,,"['Thriller', 'Drama', 'Crime']",Orion Pictures,Hemdale Film,,1985,0.0
0.0,415072,Hi-Yo Silver,0.001438,1940-04-10,0.0,Hi-Yo Silver,0.0,0.0,,['Western'],Republic Pictures (I),,,1940,0.0
0.0,43103,Room at the Top,1.876199,1959-01-22,0.0,Room at the Top,6.0,20.0,,"['Romance', 'Drama']",Romulus Films,Remus,,1959,0.0
0.0,43194,Ulisse,1.993626,1954-10-06,0.0,Ulysses,6.3,32.0,,['Adventure'],Lux Film,,,1954,0.0
0.0,10236,The Way We Were,13.377996,1973-10-17,45000000.0,The Way We Were,7.1,87.0,,"['Drama', 'Romance']",Columbia Pictures Corporation,Tom Ward Enterprises,Rastar Productions,1973,0.0
0.0,71067,Tess of the Storm Country,0.126258,1922-11-12,0.0,Tess of the Storm Country,5.0,1.0,,"['Romance', 'Drama']",Mary Pickford Company,,,1922,0.0
1661530.0,632,Stalag 17,9.47371,1953-05-29,0.0,Stalag 17,7.6,143.0,,"['Comedy', 'Drama', 'War']",Paramount Pictures,,,1953,0.0
0.0,11851,The Presidio,3.768935,1988-06-10,20324096.0,The Presidio,5.7,80.0,,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Thriller']",Paramount Pictures,,,1988,0.0
12000000.0,5924,Papillon,15.698433,1973-12-13,53267000.0,Papillon,7.8,445.0,,"['Crime', 'Drama']",Solar Productions,Allied Artists Pictures,Corona-General,1973,4.438916666666667
0.0,33734,Pal Joey,2.774084,1957-10-25,0.0,Pal Joey,5.9,16.0,,"['Comedy', 'Music', 'Romance']",Essex Productions,,,1957,0.0
0.0,14886,The Last Detail,4.344612,1973-12-11,0.0,The Last Detail,7.1,85.0,,"['Comedy', 'Drama']",Columbia Pictures,Acrobat Productions,Bright-Persky Associates,1973,0.0
0.0,26617,Five Easy Pieces,9.721297,1970-09-12,0.0,Five Easy Pieces,7.2,114.0,,['Drama'],Raybert Productions,,,1970,0.0
200000.0,11900,Auch Zwerge haben klein angefangen,0.854963,1970-09-16,0.0,Even Dwarfs Started Small,6.6,27.0,,"['Comedy', 'Drama']",Werner Herzog Filmproduktion,,,1970,0.0
10000000.0,10493,Dead Calm,13.464246,1989-04-07,7825000.0,Dead Calm,6.6,178.0,,"['Crime', 'Thriller', 'Horror', 'Drama']",Kennedy Miller Productions,,,1989,0.7825
0.0,16241,The Boys from Brazil,5.923299,1978-10-05,0.0,The Boys from Brazil,6.6,102.0,,"['Horror', 'Drama', 'Thriller', 'Science Fiction']",Producers Circle,Incorporated Television Company,,1978,0.0
0.0,27632,La maschera del demonio,4.683413,1960-08-11,0.0,Black Sunday,7.2,79.0,,['Horror'],Alta Vista Productions,Jolly Film,Galatea Film,1960,0.0
0.0,22160,Against All Odds,3.027195,1984-03-02,0.0,Against All Odds,5.7,40.0,,"['Action', 'Adventure', 'Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",Columbia Pictures,,,1984,0.0
0.0,4460,The Snows of Kilimanjaro,1.799027,1952-08-18,0.0,The Snows of Kilimanjaro,6.1,18.0,,"['Action', 'Adventure', 'Drama', 'Romance']",Twentieth Century Fox Film Corporation,,,1952,0.0
0.0,43455,The Loves of Carmen,0.366948,1948-08-23,0.0,The Loves of Carmen,8.0,2.0,,"['Drama', 'Romance']",Columbia Pictures Corporation,,,1948,0.0
4500000.0,13342,Fast Times at Ridgemont High,14.658885,1982-08-13,27092880.0,Fast Times at Ridgemont High,7.0,330.0,,['Comedy'],Universal Pictures,Refugee Films,,1982,6.02064
15000000.0,35119,A Cry in the Dark,3.970538,1988-11-11,6908797.0,A Cry in the Dark,6.4,49.0,,['Drama'],Warner Bros.,Golan-Globus Productions,Cannon Entertainment,1988,0.4605864666666667
0.0,21256,Born to Win,2.554758,1971-12-01,0.0,Born to Win,6.1,7.0,,"['Comedy', 'Crime', 'Drama']",Segal-Tokofsky Productions Inc.,Edward Spector Productions Inc.,,1971,0.0
0.0,14040,American Flyers,5.50751,1985-08-16,1400000.0,American Flyers,6.1,33.0,,['Drama'],Warner Bros.,WW Production,,1985,0.0
0.0,75641,Voyage of the Damned,1.12301,1976-12-22,0.0,Voyage of the Damned,5.5,5.0,,['Drama'],,,,1976,0.0
0.0,17343,Vampyros Lesbos,3.047838,1971-07-15,0.0,Vampyros Lesbos,5.5,29.0,,['Horror'],CCC Filmkunst GmbH,Fénix Cooperativa Cinematográfica,Tele-Cine Film- und Fernsehproduktion,1971,0.0
0.0,22692,A Star Is Born,2.537508,1937-04-27,0.0,A Star Is Born,6.3,24.0,,['Drama'],Selznick International Pictures,,,1937,0.0
0.0,2990,Pacific Heights,4.817146,1990-09-28,29381956.0,Pacific Heights,6.0,83.0,,"['Crime', 'Thriller']",Morgan Creek Productions,,,1990,0.0
0.0,38775,Night Tide,0.91597,1961-08-15,0.0,Night Tide,6.2,16.0,,['Thriller'],Phoenix Films,,,1961,0.0
0.0,10831,The Draughtsman's Contract,2.444637,1982-10-02,0.0,The Draughtsman's Contract,6.9,44.0,,"['Comedy', 'Mystery', 'Romance']",British Film Institute (BFI),,,1982,0.0
0.0,21193,Carmen,1.490737,1984-03-14,0.0,Carmen,5.9,6.0,,"['Music', 'Drama']",Opera Film Produzione,Gaumont International,Production Marcel Dassault,1984,0.0
0.0,33078,A Zed & Two Noughts,3.464385,1985-10-04,0.0,A Zed & Two Noughts,6.8,31.0,,"['Comedy', 'Drama']",British Film Institute (BFI),Artificial Eye,Allarts Enterprises,1985,0.0
0.0,16672,砂の女,9.768832,1964-02-15,0.0,Woman in the Dunes,8.1,88.0,,"['Drama', 'Thriller']",Toho Film (Eiga) Co. Ltd.,Teshigahara Productions,,1964,0.0
0.0,53714,Another Man's Poison,2.021032,1951-11-20,0.0,Another Man's Poison,6.4,9.0,,"['Crime', 'Drama', 'Thriller']",Angel Productions,,,1951,0.0
0.0,21489,The Odessa File,3.883002,1974-10-17,0.0,The Odessa File,6.7,50.0,,"['Drama', 'Thriller']",John Woolf Productions,,,1974,0.0
0.0,51392,The Saphead,0.291058,1920-09-01,0.0,The Saphead,6.4,6.0,,"['Drama', 'Comedy']",,,,1920,0.0
0.0,32600,Seven Chances,4.590055,1925-03-11,0.0,Seven Chances,7.3,49.0,,"['Comedy', 'Romance']",Buster Keaton Productions,,,1925,0.0
0.0,110479,Smashing Time,0.325212,1967-12-20,0.0,Smashing Time,4.8,2.0,,['Comedy'],Paramount Pictures,,,1967,0.0
0.0,299121,Train Ride to Hollywood,0.004393,1975-10-01,0.0,Train Ride to Hollywood,0.0,0.0,,"['Fantasy', 'Comedy']",Billy Jack Enterprises,Crystal Jukebox Film Corp.,,1975,0.0
0.0,13005,Where the Buffalo Roam,3.216608,1980-04-25,6659377.0,Where the Buffalo Roam,6.1,48.0,,"['Comedy', 'Drama']",Universal Pictures,,,1980,0.0
0.0,65134,Zachariah,0.071054,1971-01-12,0.0,Zachariah,7.0,1.0,,"['Western', 'Action', 'Comedy']",,,,1971,0.0
0.0,14741,The Goodbye Girl,3.937139,1977-11-30,102000000.0,The Goodbye Girl,7.3,37.0,,"['Comedy', 'Romance']",Rastar Pictures,Metro-Goldwyn-Mayer (MGM),,1977,0.0
0.0,32015,Soy Cuba,2.254539,1964-09-06,0.0,I Am Cuba,8.0,33.0,,['Drama'],Mosfilm,Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC),,1964,0.0
0.0,24735,Agnes of God,3.941689,1985-08-21,0.0,Agnes of God,6.2,40.0,,"['Drama', 'Mystery']",Columbia Pictures,,,1985,0.0
0.0,28156,The Baby,1.261534,1973-03-01,0.0,The Baby,6.1,20.0,,"['Horror', 'Thriller']",Quintet Productions,,,1973,0.0
0.0,24349,Minnie and Moskowitz,2.096508,1971-12-22,0.0,Minnie and Moskowitz,6.4,19.0,,"['Drama', 'Romance', 'Comedy']",Universal Pictures,,,1971,0.0
0.0,27841,They Might Be Giants,2.303594,1971-06-09,0.0,They Might Be Giants,7.3,19.0,,"['Comedy', 'Mystery', 'Thriller']",Universal Pictures,,,1971,0.0
0.0,22342,The Big Combo,1.787278,1955-02-15,0.0,The Big Combo,7.2,25.0,,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",Security Pictures,Theodora Productions,,1955,0.0
520000.0,30062,Eaten Alive,5.394715,1976-12-25,0.0,Eaten Alive,4.9,41.0,,['Horror'],Mars Production Corporation,,,1976,0.0
640000.0,25934,"To Sir, with Love",8.138554,1967-06-14,0.0,"To Sir, with Love",7.6,72.0,"To Sir, with Love Collection",['Drama'],Columbia British Productions,,,1967,0.0
0.0,101383,With Byrd at the South Pole,0.10214,1930-06-28,0.0,With Byrd at the South Pole,7.5,2.0,,['Documentary'],Paramount,,,1930,0.0
0.0,14839,Blue Collar,1.379256,1978-02-10,6521083.0,Blue Collar,7.2,30.0,,"['Drama', 'Crime']",Universal Pictures,TAT Communications Company,,1978,0.0
0.0,42186,Bluebeard,0.562477,1944-11-11,0.0,Bluebeard,5.6,7.0,,"['Mystery', 'Thriller']",Producers Releasing Corporation (PRC),,,1944,0.0
9000000.0,28978,The Circus,6.714813,1928-01-06,0.0,The Circus,8.0,119.0,,"['Comedy', 'Drama']",Charles Chaplin Productions,,,1928,0.0
1500000.0,901,City Lights,10.891524,1931-01-30,19181.0,City Lights,8.2,444.0,,"['Comedy', 'Drama', 'Romance']",Charles Chaplin Productions,,,1931,0.012787333333333333
0.0,25010,The Flamingo Kid,4.418591,1984-12-21,0.0,The Flamingo Kid,6.0,17.0,,"['Comedy', 'Drama', 'Romance']",Twentieth Century Fox Film Corporation,American Broadcasting Company (ABC),Edgewood Productions,1984,0.0
0.0,36208,A Dog's Life,1.972147,1918-04-14,0.0,A Dog's Life,7.1,46.0,,['Comedy'],First National Pictures,,,1918,0.0
250000.0,10098,The Kid,8.168456,1921-01-21,2500000.0,The Kid,8.0,404.0,,"['Comedy', 'Drama']",Charles Chaplin Productions,First National Pictures,,1921,10.0
0.0,18264,The Man from Laramie,5.678463,1955-08-31,0.0,The Man from Laramie,6.8,41.0,,['Western'],Columbia Pictures Corporation,William Goetz Productions,,1955,0.0
0.0,291861,The Wild McCullochs,0.594758,1975-05-21,0.0,The Wild McCullochs,0.0,0.0,,"['Romance', 'Drama']",,,,1975,0.0
0.0,33374,Class Reunion,2.086059,1982-10-29,0.0,Class Reunion,3.4,5.0,,['Comedy'],ABC Motion Pictures,,,1982,0.0
0.0,43368,The Big Trees,0.966064,1952-02-05,0.0,The Big Trees,5.2,7.0,,"['Romance', 'Western']",Warner Bros.,,,1952,0.0
0.0,127602,Happy Go Lovely,0.074823,1951-03-06,0.0,Happy Go Lovely,5.0,1.0,,"['Music', 'Romance', 'Comedy']",Marcel Hellman Productions,,,1951,0.0
0.0,19958,The Year My Voice Broke,1.334529,1987-01-01,0.0,The Year My Voice Broke,7.3,10.0,,"['Drama', 'Foreign', 'Romance']",Kennedy Miller,,,1987,0.0
0.0,28569,Splendor in the Grass,9.739448,1961-10-10,0.0,Splendor in the Grass,7.1,49.0,,"['Drama', 'Romance']",Warner Bros.,Newton Productions,NBI Productions,1961,0.0
0.0,2193,My Tutor,4.67546,1983-03-04,22587000.0,My Tutor,5.8,17.0,,"['Comedy', 'Drama', 'Romance']",Crown International Pictures,Marimark Productions,,1983,0.0
0.0,64871,The Legend of Lobo,0.017999,1962-11-07,0.0,The Legend of Lobo,0.0,0.0,,"['Family', 'Adventure']",Walt Disney Productions,,,1962,0.0
0.0,54575,The Killing of Sister George,0.487602,1968-09-01,0.0,The Killing of Sister George,6.2,13.0,,"['Comedy', 'Drama']",Palomar Pictures,The Associates & Aldrich Company,,1968,0.0
0.0,11016,Key Largo,7.588489,1948-07-31,0.0,Key Largo,7.6,124.0,,"['Crime', 'Drama', 'Thriller']",Warner Bros.,,,1948,0.0
0.0,23020,Jail Bait,0.514993,1954-01-01,0.0,Jail Bait,3.5,11.0,,"['Action', 'Crime', 'Thriller']",Howco Productions Inc.,,,1954,0.0
0.0,54195,It Happened Here,0.352743,1966-05-01,0.0,It Happened Here,5.3,7.0,,"['War', 'Drama']",,,,1966,0.0
0.0,139058,I'll Never Forget What's'isname,0.29714,1967-12-18,0.0,I'll Never Forget What's'isname,7.0,3.0,,"['Comedy', 'Drama']",Scimitar Productions,,,1967,0.0
0.0,20423,For All Mankind,3.216292,1989-01-01,770132.0,For All Mankind,8.3,34.0,,['Documentary'],Apollo Associates,FAM Productions,,1989,0.0
6000000.0,10839,Cross of Iron,9.103168,1977-01-29,0.0,Cross of Iron,6.6,89.0,Cross of Iron Collection,"['Drama', 'Action', 'History', 'War']",ITC Entertainment,Terra-Filmkunst,EMI Films,1977,0.0
0.0,36489,Bride of the Monster,1.406932,1955-05-11,0.0,Bride of the Monster,4.2,24.0,,"['Horror', 'Science Fiction']",Rolling M. Productions,,,1955,0.0
0.0,24481,Born Yesterday,6.085287,1950-12-25,0.0,Born Yesterday,6.6,35.0,,"['Comedy', 'Romance', 'Drama']",Columbia Pictures Corporation,,,1950,0.0
12000000.0,11296,Birdy,16.243093,1984-12-14,1400000.0,Birdy,6.9,112.0,,"['Drama', 'History']",TriStar Pictures,,,1984,0.11666666666666667
0.0,61651,And God Created Woman,2.572665,1988-03-04,0.0,And God Created Woman,3.8,13.0,,"['Comedy', 'Drama', 'Romance']",Vestron Pictures,Crow Productions,,1988,0.0
24500.0,28172,Blood Feast,1.783412,1963-06-06,4000000.0,Blood Feast,5.3,26.0,,['Horror'],Friedman-Lewis Productions,,,1963,163.26530612244898
0.0,57855,"Charlie, the Lonesome Cougar",0.439681,1967-10-18,0.0,"Charlie, the Lonesome Cougar",4.9,4.0,,"['Adventure', 'Family']",,,,1967,0.0
50000.0,28180,Color Me Blood Red,0.649273,1965-10-13,0.0,Color Me Blood Red,5.0,16.0,,['Horror'],Box Office Spectaculars,,,1965,0.0
0.0,14280,Never Cry Wolf,3.464922,1983-10-07,0.0,Never Cry Wolf,6.9,36.0,,"['Action', 'Adventure', 'Drama']",Walt Disney Productions,,,1983,0.0
0.0,72086,The Night Visitor,1.529024,1971-01-01,0.0,The Night Visitor,7.3,6.0,,"['Crime', 'Horror']",Hemisphere Pictures,Glazier,,1971,0.0
0.0,149687,The Perils of Pauline,0.88763,1947-07-04,0.0,The Perils of Pauline,8.0,1.0,,['Comedy'],Paramount Pictures,,,1947,0.0
1500000.0,29478,A Raisin in the Sun,2.501072,1961-05-28,0.0,A Raisin in the Sun,7.1,26.0,,"['Romance', 'Drama']",Columbia Pictures Corporation,,,1961,0.0
65000.0,28177,Two Thousand Maniacs!,1.682434,1964-03-20,0.0,Two Thousand Maniacs!,6.2,30.0,,['Horror'],Friedman-Lewis Productions,Jacqueline Kay,,1964,0.0
2300000.0,20283,Breaking Away,4.806374,1979-05-24,20000000.0,Breaking Away,7.4,80.0,,"['Drama', 'Comedy']",Twentieth Century Fox Film Corporation,,,1979,8.695652173913043
9000000.0,5693,Hoosiers,6.484495,1986-11-14,28607524.0,Hoosiers,7.1,143.0,,"['Drama', 'Family']",Orion Pictures,De Haven Productions,,1986,3.1786137777777776
7000000.0,287,Bull Durham,6.924072,1988-06-15,50888000.0,Bull Durham,6.6,154.0,,"['Comedy', 'Romance']",Orion Pictures,The Mount Company,,1988,7.269714285714286
1800000.0,968,Dog Day Afternoon,7.530126,1975-08-11,46665856.0,Dog Day Afternoon,7.6,685.0,,"['Crime', 'Drama', 'Thriller']",Artists Entertainment Complex,Warner Bros.,,1975,25.925475555555554
777000.0,838,American Graffiti,9.188584,1973-08-01,140000000.0,American Graffiti,6.9,330.0,American Graffiti Collection,"['Comedy', 'Drama']",Lucasfilm,Universal Pictures,The Coppola Company,1973,180.18018018018017
0.0,16958,The Asphalt Jungle,12.86559,1950-05-22,0.0,The Asphalt Jungle,7.5,102.0,,"['Action', 'Crime', 'Drama', 'Thriller']",Metro-Goldwyn-Mayer (MGM),,,1950,0.0
3750000.0,3114,The Searchers,7.803856,1956-03-13,0.0,The Searchers,7.7,332.0,,['Western'],C.V. Whitney Pictures,Warner Bros.,,1956,0.0
0.0,31938,The Devil's Brigade,3.007031,1968-05-15,0.0,The Devil's Brigade,6.4,23.0,,"['War', 'Action']",Wolper Pictures,,,1968,0.0
0.0,12501,The Big Country,4.671032,1958-09-30,0.0,The Big Country,7.8,70.0,,"['Drama', 'Western', 'Romance']",United Artists,,,1958,0.0
0.0,22650,Mélodie en sous-sol,1.771915,1963-03-19,0.0,Any Number Can Win,6.9,17.0,,"['Romance', 'Crime', 'Drama']",Compagnia Cinematografica Mondiale (CCM),Cité Films,Compagnie Internationale de Productions Cinématographiques (CIPRA),1963,0.0
19000000.0,31618,Betrayed,2.812811,1988-08-26,0.0,Betrayed,5.6,19.0,,"['Action', 'Drama', 'Romance', 'Thriller']",United Artists,Winkler Films,CST Telecommunications,1988,0.0
0.0,42232,Bound for Glory,3.207471,1976-12-05,0.0,Bound for Glory,7.0,22.0,,['Music'],United Artists,,,1976,0.0
0.0,15873,The Bridge at Remagen,3.425892,1969-06-25,0.0,The Bridge at Remagen,6.2,37.0,,"['Action', 'History', 'War']",Wolper Pictures,,,1969,0.0
0.0,26928,Buck and the Preacher,2.098149,1972-03-17,0.0,Buck and the Preacher,5.0,10.0,,"['Action', 'Comedy', 'Western']",Columbia Pictures Corporation,E & R Productions Corp.,Belafonte Enterprises,1972,0.0
